NAMA_DAS,WADMPR,luas_km2,nama_ws_induk
JERI 2,Nusa Tenggara Timur,0.7162799265356325,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
JERI 3,Nusa Tenggara Timur,0.4366342948941021,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
JERI 4,Nusa Tenggara Timur,0.2403668983308687,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
JERI 5,Nusa Tenggara Timur,0.2460161575601956,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
JERING,Kepulauan Bangka Belitung,82.59916477278904,WS BANGKA
JERING,Kepulauan Bangka Belitung,625.8913220186284,WS BANGKA
JEROL,Maluku,37.9682576570174,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
JERUJU,Sumatera Selatan,618.0775034232203,WS MUSI-BANYUASIN-LEMAU
JERUK,Kepulauan Bangka Belitung,543.035383457332,WS BANGKA
JERUPIT,Kepulauan Riau,25.7053138140588,WS KEPULAUAN RIAU
JERUREMPEI,Papua,0.0024314707175689,WS WAPOGA-MIMIKA
JERUSIR,Papua Barat Daya,0.0104929733072806,WS KAMUNDAN-SEBYAR
JETAK,Jawa Timur,0.003772119323055,WS BENGAWAN SOLO
JEUMPHEUK 1,Aceh,0.0005847440779458,WS TEUNOM-LAMBEUSO
JEUMPHEUK 2,Aceh,0.000417863143596,WS TEUNOM-LAMBEUSO
JEWARBAT,Papua Barat Daya,3.333187413019528,WS KAMUNDAN-SEBYAR
JIBUBU,Maluku Utara,0.405953056447173,WS HALMAHERA SELATAN
JIJRI,Sumatera Barat,0.0024834154188952,WS ANAI-SIBERUT-PAGAI-SIPORA
JIKO,Sulawesi Utara,1.3058010132960969,WS DUMOGA MONGONDOW-SANGKUB
JIKO 1,Maluku Utara,2.683117200665285,WS HALMAHERA SELATAN
JIKO 2,Maluku Utara,1.520720413345712,WS HALMAHERA SELATAN
JIKO 3,Maluku Utara,1.97293270181844,WS HALMAHERA SELATAN
JIKO BUA,Maluku Utara,1.6952775793261314,WS KEPULAUAN SULA-OBI
JIKO DUA,Sulawesi Utara,1.243394085236195,WS DUMOGA MONGONDOW-SANGKUB
JIKO HAJIH,Maluku Utara,1.2235624432137393,WS KEPULAUAN SULA-OBI
JIKO HAPI,Maluku Utara,1.5643511522861746,WS KEPULAUAN SULA-OBI
JIKO JATI,Maluku Utara,2.919681211756777,WS KEPULAUAN SULA-OBI
JIKO KIMA,Maluku Utara,1.4698889164498834,WS KEPULAUAN SULA-OBI
JIKO LABANA 1,Maluku Utara,0.8968959188860645,WS KEPULAUAN SULA-OBI
JIKO LABANA 2,Maluku Utara,1.8945215079325768,WS KEPULAUAN SULA-OBI
JIKO LALEO,Maluku Utara,3.200471906885581,WS KEPULAUAN SULA-OBI
JIKO LANGGANO,Maluku Utara,2.0703763321122235,WS KEPULAUAN SULA-OBI
JIKO MAHALIA,Maluku Utara,1.0604435842632576,WS KEPULAUAN SULA-OBI
JIKO NAMU,Maluku Utara,2.0134306591629163,WS KEPULAUAN SULA-OBI
JIKO PANDAKA 1,Maluku Utara,2.75762569223798,WS KEPULAUAN SULA-OBI
JIKO PANDAKA 2,Maluku Utara,2.0279537863906985,WS KEPULAUAN SULA-OBI
JIKO PANDAKA 3,Maluku Utara,0.5190147041292669,WS KEPULAUAN SULA-OBI
JIKO SATU,Sulawesi Utara,2.1184890769415974,WS DUMOGA MONGONDOW-SANGKUB
JIKO SUSU,Maluku Utara,3.203812831344682,WS KEPULAUAN SULA-OBI
JIKO TERIPANG,Maluku Utara,1.3722455947207264,WS KEPULAUAN SULA-OBI
JIKO TERIPANG 1,Maluku Utara,0.6911109809792271,WS KEPULAUAN SULA-OBI
JIKO USMAN,Maluku Utara,1.59376831069761,WS KEPULAUAN SULA-OBI
JIKOBELANGA,Sulawesi Utara,3.711601316468158,WS DUMOGA MONGONDOW-SANGKUB
JIKOBELANGA OKI,Sulawesi Utara,1.30124868522826,WS DUMOGA MONGONDOW-SANGKUB
JIKOBELANGA OKI SATU,Sulawesi Utara,0.785763313392533,WS DUMOGA MONGONDOW-SANGKUB
JIKOHAI BESAR,Maluku Utara,8.993893377272867,WS KEPULAUAN SULA-OBI
JIKOHAI KECIL,Maluku Utara,1.545322947414358,WS KEPULAUAN SULA-OBI
JIKOKOHAI BARAT,Maluku Utara,1.165839648095193,WS KEPULAUAN SULA-OBI
JIKOKOHAI TIMUR,Maluku Utara,1.0003313083689551,WS KEPULAUAN SULA-OBI
JIKOLEMONG PULAU KECIL,Sulawesi Utara,0.0005301315104897,WS TONDANO-SANGIHE-TALAUD-MIANGAS
JIKOTAMO,Maluku Utara,0.8129835809015866,WS KEPULAUAN SULA-OBI
JILANABUME,Jawa Timur,8.670133909713249,WS KEPULAUAN MADURA
JILATANG,Sumatera Barat,11.188971824809704,WS ANAI-SIBERUT-PAGAI-SIPORA
JIMAT PAKIJINGAN,Jawa Tengah,32.49427062826908,WS PEMALI-COMAL
JINAH,Bali,49.36064101157992,WS BALI-PENIDA
JINATO,Sulawesi Selatan,0.4073271646098984,WS JENEBERANG
JIRJIRTUR,Maluku,8.64290798929017,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
JIRMOR,Maluku,12.368842942330923,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
JITAKSARA 1,Papua Barat Daya,5.061549022673675e-05,WS KAMUNDAN-SEBYAR
JITAKSARA 2,Papua Barat Daya,0.0207841620638571,WS KAMUNDAN-SEBYAR
JITAN,Kepulauan Riau,0.0061449916938501,WS KEPULAUAN RIAU
JLEKET,Jawa Timur,4.895110650423002,WS KEPULAUAN MADURA
JODOH,Kepulauan Riau,7.374371827841048,WS KEPULAUAN RIAU
JOGEH,Riau,11.677107625864696,WS BENGKALIS-MERANTI
JOGROMO,Jawa Timur,55.23272349775806,WS BRANTAS
JOJAME,Maluku Utara,0.735114874437459,WS HALMAHERA SELATAN
JOJATURUI,Sumatera Barat,1.2126899893853864,WS ANAI-SIBERUT-PAGAI-SIPORA
JOKERTO,Jawa Timur,1.302312499636441,WS BRANTAS
JOLUO,Sumatera Barat,1.028330804444424,WS ANAI-SIBERUT-PAGAI-SIPORA
JOLUO MAPINANG,Sumatera Barat,1.2781909083512326,WS ANAI-SIBERUT-PAGAI-SIPORA
JOMPI,Sulawesi Tenggara,23.15200761917901,WS MUNA
JOMPIE,Sulawesi Selatan,2.182882895282156,WS SADDANG
JOMPONG,Nusa Tenggara Barat,19.405376804838223,WS SUMBAWA
JONCONGAN,Sulawesi Selatan,0.4744364125727364,WS SADDANG
JONGPABINO,Kalimantan Utara,7.791458282580806,WS SESAYAP
JOROK,Nusa Tenggara Barat,16.948515357677184,WS SUMBAWA
JORONG,Kalimantan Tengah,17.515382356049688,WS JELAI-KENDAWANGAN
JORONG,Maluku,188.75696468599605,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
JORONG,Nusa Tenggara Barat,16.572988467997007,WS LOMBOK
JORONG MALAHE,Maluku Utara,0.5171506645129327,WS HALMAHERA SELATAN
JRAGUNG,Jawa Tengah,401.3482625293197,WS JRATUNSELUNA
JUA,Nusa Tenggara Timur,1.7850733212486536,WS FLORES
JUANA,Jawa Tengah,1375.7114423564146,WS JRATUNSELUNA
JUANTE,Kalimantan Barat,0.5068170287487087,WS PAWAN
JUATA LAUT,Kalimantan Utara,5.376371381379254,WS SESAYAP
JUDAH,Kepulauan Riau,0.0328075995895091,WS KEPULAUAN RIAU
JUDAN,Papua Barat Daya,2.471177825975869,WS KAMUNDAN-SEBYAR
JULAI,Kalimantan Barat,0.0769831827907804,WS KAPUAS
JULANAR,Papua Barat Daya,4.887739030429427,WS KAMUNDAN-SEBYAR
JULIT,Sulawesi Tengah,1.99777259036513,WS PALU-LARIANG
JULU,Nusa Tenggara Timur,3.5725630969185582,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
JULUNG,Nusa Tenggara Timur,8.743406877785313,WS FLORES
JUMAIN,Jawa Timur,13.32464999727,WS SAMPEAN-SETAIL
JUMANAT,Kepulauan Riau,0.0702617339431738,WS KEPULAUAN RIAU
JUMANG,Kepulauan Bangka Belitung,6.80639802495386,WS BELITUNG
JUNE,Kepulauan Riau,0.037552520255842,WS KEPULAUAN RIAU
JUNGE,Kepulauan Riau,0.0769210735755304,WS KEPULAUAN RIAU
JUNGPETENG,Jawa Timur,2.122084427520859,WS KEPULAUAN MADURA
JURANGMODANGAN,Jawa Timur,7.867174138179249,WS BRANTAS
JURING,Maluku,20.00311781073562,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
JUSERAJE,Jawa Timur,1.9789258767508,WS KEPULAUAN MADURA
JUSERAJE 2,Jawa Timur,1.7116139390662255,WS KEPULAUAN MADURA
JUWATA,Kalimantan Utara,7.186408473412816,WS SESAYAP
Jailolo Iba Barat,Papua Barat Daya,0.1091603403071922,WS KAMUNDAN-SEBYAR
Jailolo Iba Timur,Papua Barat Daya,0.2771498170979881,WS KAMUNDAN-SEBYAR
Jailolo Mgun,Papua Barat Daya,1.828344393288331,WS KAMUNDAN-SEBYAR
KAARANGAN,Sulawesi Tenggara,3.383020634875362,WS MUNA
KABAHOKA,Bengkulu,20.64239478807289,WS NASAL-PADANG GUCI-ENGGANO
KABAKAT,Sumatera Barat,0.0004947800882717,WS ANAI-SIBERUT-PAGAI-SIPORA
KABAKATAN,Sumatera Barat,0.011048179201128,WS ANAI-SIBERUT-PAGAI-SIPORA
KABAL,Kepulauan Bangka Belitung,0.0001354531372074,WS BANGKA
KABALLOKANG,Sulawesi Selatan,3.6603232158725207,WS JENEBERANG
KABALO,Sulawesi Tengah,55.47569488917379,WS POSO-PUNA-SAUSU
KABALO 2,Sulawesi Tengah,1.9621900362487612,WS POSO-PUNA-SAUSU
KABALU,Nusa Tenggara Timur,5.916457395367487,WS SUMBA
KABALUKIN,Maluku,3.5412388577266,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
KABALUTAN,Sulawesi Tengah,4.274772509637545,WS BONGKA-MANTAWA
KABALUTAN 2,Sulawesi Tengah,1.142486019578095,WS BONGKA-MANTAWA
KABALUTAN 3,Sulawesi Tengah,2.926455078043908,WS BONGKA-MANTAWA
KABALUTAN 4,Sulawesi Tengah,0.6305100531219324,WS BONGKA-MANTAWA
KABALUTAN 5,Sulawesi Tengah,0.0136186207048212,WS BONGKA-MANTAWA
KABAMPA,Sumatera Barat,0.0008858443094712,WS ANAI-SIBERUT-PAGAI-SIPORA
KABAN,Jawa Timur,3.652880363746101,WS KEPULAUAN MADURA
KABANGKAR,Papua Barat Daya,1.742688576795553,WS KAMUNDAN-SEBYAR
KABANGKATNA,Sumatera Barat,0.6934070507123231,WS ANAI-SIBERUT-PAGAI-SIPORA
KABAR AKALBAKANG,Nusa Tenggara Timur,1.2232352321308206,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
KABARASIEN,Sumatera Barat,0.0068482486743526,WS ANAI-SIBERUT-PAGAI-SIPORA
KABATAM KECIL,Papua Barat Daya,0.0021716090211454,WS KAMUNDAN-SEBYAR
KABAU,Kepulauan Riau,0.380508302358107,WS KEPULAUAN RIAU
KABAUNA,Sulawesi Selatan,0.4184624974904465,WS JENEBERANG
KABE BESAR,Kepulauan Riau,0.0222178284118732,WS KEPULAUAN RIAU
KABE KECIL,Kepulauan Riau,0.0092030043830605,WS KEPULAUAN RIAU
KABE TENGAH,Kepulauan Riau,0.0008629767197502,WS KEPULAUAN RIAU
KABE UTARA,Kepulauan Riau,0.0011233710431444,WS KEPULAUAN RIAU
KABEI,Sumatera Barat,0.001177180563978,WS ANAI-SIBERUT-PAGAI-SIPORA
KABERI,Sumatera Barat,0.0006144449272449,WS ANAI-SIBERUT-PAGAI-SIPORA
KABETAN BESAR,Sulawesi Tengah,3.650528987789183,WS LAMBUNU-BUOL
KABETAN KECIL,Sulawesi Tengah,0.0010009688695227,WS LAMBUNU-BUOL
KABIAU,Sumatera Barat,0.0046075340316773,WS ANAI-SIBERUT-PAGAI-SIPORA
KABIL,Kepulauan Riau,4.642624767967886,WS KEPULAUAN RIAU
KABILA,Nusa Tenggara Timur,9.88327468320426,WS NOELMINA
KABILAONONG,Nusa Tenggara Timur,5.052025111304765,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
KABINUANG,Sulawesi Tengah,9.734961115460266,WS LAMBUNU-BUOL
KABIR,Nusa Tenggara Timur,0.915643090178204,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
KABIR 1,Nusa Tenggara Timur,10.441698484057223,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
KABIR 2,Nusa Tenggara Timur,5.0480603846454,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
KABIRAAN,Sulawesi Barat,3.214673863082872,WS KALUKKU-KARAMA
KABIRORANUSA,Papua Barat,20.26896887379593,WS OMBA
KABITI,Sumatera Barat,0.0008741903697562,WS ANAI-SIBERUT-PAGAI-SIPORA
KABOAENA,Papua,39.48441664614945,WS WAPOGA-MIMIKA
KABOI SATU,Papua Barat,143.9498158528772,WS KAMUNDAN-SEBYAR
KABOIBOLA,Sulawesi Tenggara,1.1392160580308508,WS BUTON
KABOLA  LAKAMENG,Nusa Tenggara Timur,5.467801158829602,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
KABOLAK,Sumatera Barat,0.9637615505504814,WS ANAI-SIBERUT-PAGAI-SIPORA
KABOLOKBOK,Sumatera Barat,0.0004058787644306,WS ANAI-SIBERUT-PAGAI-SIPORA
KABOLOT,Sumatera Barat,8.187755837536299,WS ANAI-SIBERUT-PAGAI-SIPORA
KABOMBO,Nusa Tenggara Barat,6.860519017103729,WS SUMBAWA
KABONGA BESAR,Sulawesi Tengah,5.024726205101114,WS PALU-LARIANG
KABONGA KECIL,Sulawesi Tengah,3.188934191897659,WS PALU-LARIANG
KABONGA KECIL,Sulawesi Tengah,1.2114910480934356,WS PALU-LARIANG
KABORBULUK 1,Nusa Tenggara Timur,2.2475453940623877,WS FLORES
KABORBULUK 2,Nusa Tenggara Timur,1.1160347805568245,WS FLORES
KABUAI,Papua Tengah,0.0351245347321235,WS OMBA
KABUBUEI,Sumatera Barat,0.042057107581625,WS ANAI-SIBERUT-PAGAI-SIPORA
KABUENA,Papua,1.077616126898533,WS WAPOGA-MIMIKA
KABUI,Papua Barat Daya,9.973898090957547,WS KAMUNDAN-SEBYAR
KABUI BARAT,Papua Barat Daya,2.780481045880999,WS KAMUNDAN-SEBYAR
KABUI PULAU,Papua Barat Daya,0.001838483908874,WS KAMUNDAN-SEBYAR
KABUKABUYA,Papua Barat,0.6996825305940936,WS KAMUNDAN-SEBYAR
KABUKABUYA KECIL 1,Papua Barat,0.0018068685525897,WS KAMUNDAN-SEBYAR
KABUKABUYA KECIL 2,Papua Barat,0.001926673247703,WS KAMUNDAN-SEBYAR
KABUKABUYA KECIL 3,Papua Barat,0.0065414449927242,WS KAMUNDAN-SEBYAR
KABUKGEI,Sumatera Barat,0.0233997281872567,WS ANAI-SIBERUT-PAGAI-SIPORA
KABUKO,Sulawesi Tenggara,2.0340690993333377,WS BUTON
KABUL,Papua Barat Daya,1.120754450990442,WS KAMUNDAN-SEBYAR
KABULOLANG,Sulawesi Barat,14.822031027501591,WS KALUKKU-KARAMA
KABUNG 1,Kalimantan Barat,0.5952881236516441,WS MEMPAWAH
KABUNG 2,Kalimantan Barat,1.5838854946208,WS MEMPAWAH
KABUNG 3,Kalimantan Barat,0.9821526443372324,WS MEMPAWAH
KABUNGKA,Sulawesi Tenggara,22.05041870826121,WS BUTON
KABUNTENNA,Sumatera Barat,0.6906423787517828,WS ANAI-SIBERUT-PAGAI-SIPORA
KABURI,Papua Barat,3.782596097144506,WS OMBA
KABUY,Papua Barat Daya,12.698694361292176,WS KAMUNDAN-SEBYAR
KABUY KECIL 1,Papua Barat Daya,0.005164805508173,WS KAMUNDAN-SEBYAR
KABUY KECIL 2,Papua Barat Daya,0.009268556460867,WS KAMUNDAN-SEBYAR
KABUY KECIL 3,Papua Barat Daya,0.0108152366416742,WS KAMUNDAN-SEBYAR
KABUY KECIL 4,Papua Barat Daya,0.0009765222335337,WS KAMUNDAN-SEBYAR
KABUY KECIL 5,Papua Barat Daya,0.0107777719887812,WS KAMUNDAN-SEBYAR
KABUY KECIL 6,Papua Barat Daya,0.0014998678705205,WS KAMUNDAN-SEBYAR
KABUY KECIL 7,Papua Barat Daya,0.0089401163607535,WS KAMUNDAN-SEBYAR
KABUY KECIL 8,Papua Barat Daya,0.0013135894059082,WS KAMUNDAN-SEBYAR
KABUY KECIL 9,Papua Barat Daya,0.0099278792443552,WS KAMUNDAN-SEBYAR
KABUYUTAN,Banten,0.6590934088612419,WS CIBALIUNG-CISAWARNA
KABUYUTAN,Jawa Barat,1.012676368277729,WS CIMANUK-CISANGGARUNG
KABUYUTAN,Jawa Tengah,127.55071519444414,WS CIMANUK-CISANGGARUNG
KACAA KECIL 1,Papua Barat Daya,0.0001785845033791,WS KAMUNDAN-SEBYAR
KACAA KECIL 10,Papua Barat Daya,0.0056213045641621,WS KAMUNDAN-SEBYAR
KACAA KECIL 2,Papua Barat Daya,0.0001619169724549,WS KAMUNDAN-SEBYAR
KACAA KECIL 3,Papua Barat Daya,0.0007472880088118,WS KAMUNDAN-SEBYAR
KACAA KECIL 4,Papua Barat Daya,9.96185270280204e-05,WS KAMUNDAN-SEBYAR
KACAA KECIL 5,Papua Barat Daya,0.0002685178608902,WS KAMUNDAN-SEBYAR
KACAA KECIL 6,Papua Barat Daya,0.0002123508545853,WS KAMUNDAN-SEBYAR
KACAA KECIL 7,Papua Barat Daya,0.0002206265954832,WS KAMUNDAN-SEBYAR
KACAA KECIL 8,Papua Barat Daya,0.0005687901244783,WS KAMUNDAN-SEBYAR
KACAA KECIL 9,Papua Barat Daya,0.0002271062068455,WS KAMUNDAN-SEBYAR
KACAAFAT UTARA,Papua Barat Daya,0.0013415738069082,WS KAMUNDAN-SEBYAR
KACAALAFALU UTARA,Papua Barat Daya,0.0001381030287275,WS KAMUNDAN-SEBYAR
KACAALAFAMAIFIT KECIL,Papua Barat Daya,0.0013487530302759,WS KAMUNDAN-SEBYAR
KACAALAFAMAILU,Papua Barat Daya,0.0008440494322721,WS KAMUNDAN-SEBYAR
KACAALIM TIMUR,Papua Barat Daya,0.0001109628591325,WS KAMUNDAN-SEBYAR
KACAALOFA SELATAN,Papua Barat Daya,0.0001673909661711,WS KAMUNDAN-SEBYAR
KACAAWAL UTARA,Papua Barat Daya,0.0008851475925179,WS KAMUNDAN-SEBYAR
KACAAWONOM UTARA,Papua Barat Daya,0.0002014283524719,WS KAMUNDAN-SEBYAR
KACANGAN,Jawa Timur,2.979874114945012,WS BONDOYUDO-BARU
KACANGGORENG,Maluku Utara,0.3004994231258968,WS HALMAHERA SELATAN
KACEP,Jawa Timur,11.435034185755391,WS SAMPEAN-SETAIL
KADACUA,Sulawesi Tenggara,3.57511122297802,WS BUTON
KADAHANG,Nusa Tenggara Timur,563.4312719526712,WS SUMBA
KADATUA,Sulawesi Tenggara,10.93712952574361,WS BUTON
KADE KAREKA 2,Nusa Tenggara Timur,1.152961580374638,WS FLORES
KADEARENDA,Sulawesi Tenggara,6.89380972707096,WS POLEANG-RORAYA
KADEKAREKA 1,Nusa Tenggara Timur,0.9964238236031572,WS FLORES
KADENGAR,Nusa Tenggara Timur,89.54097642321402,WS SUMBA
KADENGGARA,Nusa Tenggara Timur,0.5069043017112549,WS SUMBA
KADING,Sulawesi Selatan,73.43579384221319,WS JENEBERANG
KADO,Kepulauan Riau,0.0124572112076355,WS KEPULAUAN RIAU
KADODA,Sulawesi Tengah,1.9052801550118983,WS BONGKA-MANTAWA
KADODA 3,Sulawesi Tengah,2.036708900260644,WS BONGKA-MANTAWA
KADOLOMOKO,Sulawesi Tenggara,3.867981060485401,WS BUTON
KADORIAT,Sumatera Barat,0.0073021517791523,WS ANAI-SIBERUT-PAGAI-SIPORA
KADUBOU,Sumatera Barat,0.0013565066405992,WS ANAI-SIBERUT-PAGAI-SIPORA
KADUMBUL,Nusa Tenggara Timur,18.517840649977,WS SUMBA
KADUNGULING,Jawa Tengah,8.04793745164261,WS PEMALI-COMAL
KAEJANAN,Sumatera Barat,0.0042453726864575,WS ANAI-SIBERUT-PAGAI-SIPORA
KAENGBATU,Sulawesi Utara,2.116128072807399,WS TONDANO-SANGIHE-TALAUD-MIANGAS
KAFAKTU 1,Nusa Tenggara Timur,1.515231835561569,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
KAFAKTU 2,Nusa Tenggara Timur,0.4367028949895761,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
KAFAKTU 3,Nusa Tenggara Timur,0.3711579163003558,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
KAFIAF,Papua,0.0137762193203835,WS WAPOGA-MIMIKA
KAFIAILOLO 1,Papua Barat Daya,0.0038121811671558,WS KAMUNDAN-SEBYAR
KAFIAILOLO 2,Papua Barat Daya,0.0034524224311587,WS KAMUNDAN-SEBYAR
KAFIAILOLO 3,Papua Barat Daya,0.0022363791230466,WS KAMUNDAN-SEBYAR
KAFIAILOLOLIM 1,Papua Barat Daya,0.0072489975596442,WS KAMUNDAN-SEBYAR
KAFIAILOLOLIM 10,Papua Barat Daya,0.0010464465186746,WS KAMUNDAN-SEBYAR
KAFIAILOLOLIM 11,Papua Barat Daya,0.0021302436271163,WS KAMUNDAN-SEBYAR
KAFIAILOLOLIM 12,Papua Barat Daya,0.0004623727340337,WS KAMUNDAN-SEBYAR
KAFIAILOLOLIM 13,Papua Barat Daya,0.0034716843047117,WS KAMUNDAN-SEBYAR
KAFIAILOLOLIM 14,Papua Barat Daya,0.0003232656866641,WS KAMUNDAN-SEBYAR
KAFIAILOLOLIM 15,Papua Barat Daya,0.0006162270845591,WS KAMUNDAN-SEBYAR
KAFIAILOLOLIM 16,Papua Barat Daya,0.0004719979354458,WS KAMUNDAN-SEBYAR
KAFIAILOLOLIM 2,Papua Barat Daya,0.0006825484299834,WS KAMUNDAN-SEBYAR
KAFIAILOLOLIM 3,Papua Barat Daya,0.0020082946726579,WS KAMUNDAN-SEBYAR
KAFIAILOLOLIM 4,Papua Barat Daya,8.448029382840965e-05,WS KAMUNDAN-SEBYAR
KAFIAILOLOLIM 5,Papua Barat Daya,0.0006459977828693,WS KAMUNDAN-SEBYAR
KAFIAILOLOLIM 6,Papua Barat Daya,0.0023427476317516,WS KAMUNDAN-SEBYAR
KAFIAILOLOLIM 7,Papua Barat Daya,0.0025212764003074,WS KAMUNDAN-SEBYAR
KAFIAILOLOLIM 8,Papua Barat Daya,0.0029466247700319,WS KAMUNDAN-SEBYAR
KAFIAILOLOLIM 9,Papua Barat Daya,0.0035596608505175,WS KAMUNDAN-SEBYAR
KAFLOT,Papua Barat Daya,33.19321808988076,WS KAMUNDAN-SEBYAR
KAGAJUNA,Sumatera Barat,0.7855659830941649,WS ANAI-SIBERUT-PAGAI-SIPORA
KAGEGE,Sumatera Barat,0.0111587281081289,WS ANAI-SIBERUT-PAGAI-SIPORA
KAGIGI,Sumatera Barat,0.0006733247574519,WS ANAI-SIBERUT-PAGAI-SIPORA
KAGOGOI,Sumatera Barat,1.3755999254980185,WS ANAI-SIBERUT-PAGAI-SIPORA
KAGORONG,Sumatera Barat,0.0011795658655119,WS ANAI-SIBERUT-PAGAI-SIPORA
KAGUA,Papua Barat,7.76542542574577,WS OMBA
KAHAI 1,Nusa Tenggara Timur,0.4469630197519798,WS SUMBA
KAHAI 2,Nusa Tenggara Timur,0.2788169363994179,WS SUMBA
KAHALEAN,Sulawesi Barat,13.695105873276582,WS KALUKKU-KARAMA
KAHAT WAIPARE,Nusa Tenggara Timur,5.297578103611079,WS FLORES
KAHATAWA 1,Nusa Tenggara Timur,3.5218361342368807,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
KAHATAWA 2,Nusa Tenggara Timur,0.6416478123655351,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
KAHATAWA 3,Nusa Tenggara Timur,0.3366846573512331,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
KAHATOLA 6,Maluku Utara,0.2226328935479411,WS HALMAHERA UTARA
KAHATOLA KECIL TANJUNG BARAT,Maluku Utara,0.001038718368386,WS HALMAHERA UTARA
KAHATOLA KECIL TELUK,Maluku Utara,0.0007068576990733,WS HALMAHERA UTARA
KAHATOLA TANJUNG TIMUR,Maluku Utara,0.7693347727655846,WS HALMAHERA UTARA
KAHAWA,Nusa Tenggara Timur,0.9570942791007268,WS SUMBA
KAHAYAN,Kalimantan Barat,2.684073972980764,WS KAHAYAN
KAHAYAN,Kalimantan Tengah,15367.316229264909,WS KAHAYAN
KAHF,Papua Barat Daya,1.1617784751414553,WS KAMUNDAN-SEBYAR
KAHIAMASUSOLO,Maluku Utara,1.9344829319591057,WS HALMAHERA SELATAN
KAHIRI,Nusa Tenggara Timur,24.373983074801952,WS SUMBA
KAHORE 1,Nusa Tenggara Timur,0.0029045078793811,WS SUMBA
KAHORE 2,Nusa Tenggara Timur,0.0009435860904276,WS SUMBA
KAHUKU,Sulawesi Utara,2.2709215876813134,WS TONDANO-SANGIHE-TALAUD-MIANGAS
KAHULUNGAYA,Sulawesi Tenggara,0.7158657262354119,WS BUTON
KAHUWA,Maluku Utara,0.8937898114555018,WS HALMAHERA UTARA
KAHYAPU,Bengkulu,41.6158630354572,WS NASAL-PADANG GUCI-ENGGANO
KAIBI,Papua Barat,10.551220700576428,WS OMBA
KAIDUNDU,Gorontalo,2.0891339783778995,WS LIMBOTO BOLANGO-BONE
KAIDUNDU BAWAH,Gorontalo,0.7626704773164351,WS LIMBOTO BOLANGO-BONE
KAIFA,Papua Barat,15.365849766053335,WS OMBA
KAIFA BARAT,Papua Barat,1.964791921531817,WS OMBA
KAIFA TIMUR,Papua Barat,4.686740804098352,WS OMBA
KAIGAHAN,Maluku,9.898312468533444,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
KAIGAR,Papua Barat,1.6965586687574628,WS OMBA
KAIGEPGEM,Sumatera Barat,4.688580562186831,WS ANAI-SIBERUT-PAGAI-SIPORA
KAIKERUAK,Sumatera Barat,2.3763879989246988,WS ANAI-SIBERUT-PAGAI-SIPORA
KAILAKO 1,Maluku Utara,2.051110979428882,WS HALMAHERA SELATAN
KAILI,Sulawesi Barat,0.8680665365156078,WS KALUKKU-KARAMA
KAILI SELATAN,Sulawesi Barat,0.7749973554950014,WS KALUKKU-KARAMA
KAIMAN A11,Papua Barat,0.0036425455895243,WS OMBA
KAIMAN A12,Papua Barat,0.0032291699139621,WS OMBA
KAIMAN A14,Papua Barat,0.0025687612945717,WS OMBA
KAIMAN A16,Papua Barat,0.0021003655444964,WS OMBA
KAIMAN A17,Papua Barat,0.0018961503104628,WS OMBA
KAIMAN A18,Papua Barat,0.001624345865624,WS OMBA
KAIMAN A20,Papua Barat,0.0013594059312892,WS OMBA
KAIMAN A21,Papua Barat,0.0007538161706455,WS OMBA
KAIMAN A25,Papua Barat,0.0005905848700705,WS OMBA
KAIMAN A26,Papua Barat,0.0005183046364412,WS OMBA
KAIMAN A27,Papua Barat,0.0004069094506474,WS OMBA
KAIMAN A30,Papua Barat,0.000172322686171,WS OMBA
KAIMAN A5,Papua Barat,0.0076132853256431,WS OMBA
KAIMAN A6,Papua Barat,0.0073211353591966,WS OMBA
KAIN SATU,Kepulauan Riau,0.0151496758579214,WS KEPULAUAN RIAU
KAINDI,Sulawesi Tenggara,11.33833029192714,WS POLEANG-RORAYA
KAINUI,Papua,23.773886915955007,WS WAPOGA-MIMIKA
KAINYOLE,Sulawesi Tengah,5.973967535624503,WS POSO-PUNA-SAUSU
